"No.","Time","Source","Destination","Protocol","Length","Info"
"912","47.088053197","100.7.0.14","100.0.0.13","TCP","54","143  >  41982 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"913","47.088622350","100.0.0.13","100.7.0.13","TCP","58","41982  >  143 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"914","47.089608709","100.7.0.13","100.0.0.13","TCP","54","143  >  41982 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"915","47.089898561","100.0.0.13","100.7.0.12","TCP","58","41982  >  143 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"916","47.090735401","100.7.0.12","100.0.0.13","TCP","54","143  >  41982 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"917","47.091685419","100.0.0.13","100.7.0.11","TCP","58","41982  >  143 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"918","47.092570734","100.7.0.11","100.0.0.13","TCP","54","143  >  41982 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"919","47.215096606","100.7.0.20","100.0.0.11","TCP","124","991  >  34906 [PSH, ACK] Seq=2553 Ack=1 Win=85 Len=58 TSval=3617113886 TSecr=3857032771"
"920","47.215109954","100.0.0.11","100.7.0.20","TCP","66","34906  >  991 [ACK] Seq=1 Ack=2611 Win=83 Len=0 TSval=3857033840 TSecr=3617113886"
"921","47.276897349","100.7.0.12","100.0.0.11","TCP","132","991  >  50518 [PSH, ACK] Seq=2773 Ack=1 Win=85 Len=66 TSval=3947118965 TSecr=2240166608"
"922","47.276912654","100.0.0.11","100.7.0.12","TCP","66","50518  >  991 [ACK] Seq=1 Ack=2839 Win=83 Len=0 TSval=2240167672 TSecr=3947118965"
"923","47.378833889","100.7.0.14","100.0.0.11","TCP","126","991  >  51270 [PSH, ACK] Seq=2461 Ack=1 Win=85 Len=60 TSval=2729317163 TSecr=3587897216"
"924","47.378852792","100.0.0.11","100.7.0.14","TCP","66","51270  >  991 [ACK] Seq=1 Ack=2521 Win=83 Len=0 TSval=3587898522 TSecr=2729317163"
"925","47.628527028","100.7.0.15","100.0.0.11","TCP","96","991  >  48110 [PSH, ACK] Seq=1381 Ack=1 Win=85 Len=30 TSval=1359521678 TSecr=2020290198"
"926","47.628540437","100.0.0.11","100.7.0.15","TCP","66","48110  >  991 [ACK] Seq=1 Ack=1411 Win=83 Len=0 TSval=2020291223 TSecr=1359521678"
"927","47.672504775","100.7.0.18","100.0.0.11","TCP","124","991  >  34304 [PSH, ACK] Seq=2495 Ack=1 Win=85 Len=58 TSval=4196123930 TSecr=1505330868"
"928","47.672519239","100.0.0.11","100.7.0.18","TCP","66","34304  >  991 [ACK] Seq=1 Ack=2553 Win=83 Len=0 TSval=1505332030 TSecr=4196123930"
"929","47.724922778","100.7.0.11","100.0.0.11","TCP","110","991  >  48450 [PSH, ACK] Seq=1981 Ack=1 Win=85 Len=44 TSval=616702749 TSecr=3981113847"
